year,name,frequency,gender
1920,clark,10,M
1920,clarke,5,M
1920,claude,40,M
1920,clayton,56,M
1920,clement,10,M
1920,clifford,222,M
1920,clifton,13,M
1920,clinton,13,M
1920,clyde,7,M
1920,colin,22,M
1920,conrad,6,M
1920,cornelius,5,M
1920,cyril,50,M
1920,dalton,15,M
1920,daniel,88,M
1920,david,336,M
1920,dean,5,M
1920,delbert,21,M
1920,denis,11,M
1920,dennis,22,M
1920,derek,5,M
1920,desmond,12,M
1920,dominic,9,M
1920,donald,774,M
1920,donat,6,M
1920,douglas,372,M
1920,douglass,5,M
1920,dudley,5,M
1920,duncan,35,M
1920,earl,228,M
1920,earle,24,M
1920,earnest,28,M
1920,eddie,6,M
1920,edgar,68,M
1920,edmond,16,M
1920,edmund,49,M
1920,edouard,6,M
1920,edward,558,M
1920,edwin,130,M
1920,elden,5,M
1920,eldon,20,M
1920,elgin,13,M
1920,eli,7,M
1920,elie,6,M
1920,ellis,10,M
1920,ellwood,7,M
1920,elmer,86,M
1920,elmo,6,M
1920,elroy,6,M
1920,elton,7,M
1920,elwood,20,M
1920,emerson,14,M
1920,emil,6,M
1920,emile,7,M
1920,eric,92,M
1920,ernest,285,M
1920,eugene,74,M
1920,evan,9,M
1920,everett,30,M
1920,ewart,9,M
1920,felix,12,M
1920,ferdinand,9,M
1920,fernand,10,M
1920,floyd,40,M
1920,ford,5,M
1920,frances,25,M
1920,francesco,7,M
1920,francis,341,M
1920,frank,283,M
1920,franklin,48,M
1920,fred,40,M
1920,frederic,16,M
1920,frederick,497,M
1920,fredrick,59,M
1920,freeman,5,M
1920,gabriel,5,M
1920,garfield,14,M
1920,garnet,53,M
1920,garnett,5,M
1920,geoffrey,16,M
1920,geoge,5,M
1920,george,1337,M
1920,gerald,232,M
1920,gerard,29,M
1920,gilbert,58,M
1920,glen,49,M
1920,glenn,19,M
1920,gorden,7,M
1920,gordon,637,M
1920,graham,14,M
1920,grant,28,M
1920,gregory,8,M
1920,guiseppe,9,M
1920,guy,6,M
1920,harley,14,M
1920,harold,662,M
1920,harris,7,M
1920,harrison,5,M
1920,harry,342,M
1920,hartley,7,M
1920,harvey,126,M
1920,hector,27,M
1920,henri,11,M
1920,henry,253,M
1920,herbert,230,M
1920,herman,21,M
1920,hilliard,5,M
1920,hilton,7,M
1920,homer,17,M
1920,horace,33,M
1920,howard,261,M
1920,hubert,27,M
1920,hugh,127,M
1920,hyman,5,M
1920,ian,26,M
1920,ira,12,M
1920,irvin,9,M
1920,irvine,11,M
1920,irving,13,M
1920,irwin,17,M
1920,isaac,9,M
1920,isadore,12,M
1920,israel,9,M
1920,iva,5,M
1920,ivan,65,M
1920,j,2086,M
1920,jack,345,M
1920,jackie,6,M
1920,jacob,25,M
1920,jacques,10,M
1920,james,1412,M
1920,jean,73,M
1920,jeremiah,5,M
1920,jerome,17,M
1920,jesse,11,M
1920,joe,26,M
1920,john,2789,M
1920,jonathan,6,M
1920,joseph,425,M
1920,josephat,5,M
1920,julian,6,M
1920,julien,6,M
1920,julius,11,M
1920,justin,6,M
1920,karl,15,M
1920,keith,79,M
1920,keneth,6,M
1920,kenneth,520,M
1920,larry,5,M
1920,laurence,26,M
1920,laurent,6,M
1920,laurier,7,M
1920,laverne,11,M
1920,lawerence,5,M
1920,lawrence,179,M
1920,lee,7,M
1920,lenard,19,M
1920,lenord,5,M
1920,leo,134,M
1920,leon,20,M
1920,leonard,205,M
1920,leopold,10,M
1920,leroy,16,M
1920,lesley,5,M
1920,leslie,124,M
1920,lester,14,M
1920,lewis,51,M
1920,lionel,43,M
1920,lloyd,326,M
1920,lorn,6,M
1920,lorne,145,M
1920,louis,124,M
1920,loyd,38,M
1920,lucien,25,M
1920,luigi,12,M
1920,luke,5,M
1920,lyall,5,M
1920,lyle,30,M
1920,m,33,M
1920,malcolm,44,M
1920,manley,5,M
1920,marcel,7,M
1920,margaret,7,M
1920,mario,7,M
1920,mark,17,M
1920,marshall,9,M
1920,martin,39,M
1920,marvin,20,M
1920,mary,5,M
1920,mathew,5,M
1920,matthew,14,M
1920,maurice,85,M
1920,max,33,M
1920,maxwell,17,M
1920,maynard,6,M
1920,melbourne,6,M
1920,melville,52,M
1920,melvin,60,M
1920,merle,5,M
1920,merrill,5,M
1920,merton,5,M
1920,mervin,35,M
1920,mervyn,20,M
1920,michael,129,M
1920,micheal,6,M
1920,michele,7,M
1920,mike,22,M
1920,miles,5,M
1920,milford,7,M
1920,milfred,5,M
1920,milton,60,M
1920,moise,6,M
1920,morgan,7,M
1920,morley,39,M
1920,morris,46,M
1920,moses,5,M
1920,murray,110,M
1920,murry,9,M
1920,murvin,5,M
1920,myer,6,M
1920,napoleon,8,M
1920,nathan,11,M
1920,neal,6,M
1920,neil,42,M
1920,nelson,47,M
1920,nicholas,27,M
1920,nick,8,M
1920,noah,5,M
1920,noel,12,M
1920,norman,408,M
1920,norval,12,M
1920,oliver,32,M
1920,omer,14,M
1920,orland,7,M
1920,orval,35,M
1920,orvil,6,M
1920,orville,29,M
1920,oscar,39,M
1920,oswald,11,M
1920,owen,24,M
1920,pasquale,6,M
1920,patrick,89,M
1920,paul,139,M
1920,percival,13,M
1920,percy,90,M
1920,pete,8,M
1920,peter,141,M
1920,petro,5,M
1920,philip,79,M
1920,phillip,14,M
1920,rae,7,M
1920,ralph,170,M
1920,raoul,7,M
1920,raphael,5,M
1920,ray,40,M
1920,raymond,208,M
1920,reginald,131,M
1920,rene,29,M
1920,reuben,15,M
1920,rex,5,M
1920,richard,224,M
1920,robert,1352,M
1920,rocco,9,M
1920,roderick,17,M
1920,rodney,5,M
1920,rodolphe,5,M
1920,roger,34,M
1920,roland,36,M
1920,rolland,9,M
1920,romeo,15,M
1920,ronald,183,M
1920,ross,97,M
1920,roy,333,M
1920,royal,6,M
1920,royce,6,M
1920,rupert,6,M
1920,russel,49,M
1920,russell,162,M
1920,salvatore,13,M
1920,sam,19,M
1920,samuel,125,M
1920,sanford,5,M
1920,scott,6,M
1920,sherwood,5,M
1920,shirley,5,M
1920,sidney,74,M
1920,simon,11,M
1920,solly,5,M
1920,solomon,10,M
1920,stanley,286,M
1920,stanly,5,M
1920,stephen,56,M
1920,sterling,6,M
1920,steve,16,M
1920,steven,7,M
1920,stewart,72,M
1920,stuart,45,M
1920,sydney,51,M
1920,terence,6,M
1920,terrence,6,M
1920,theodore,38,M
1920,thomas,707,M
1920,timothy,8,M
1920,tom,8,M
1920,tony,10,M
1920,umberto,5,M
1920,urban,5,M
1920,verne,5,M
1920,vernon,80,M
1920,victor,128,M
1920,vincent,66,M
1920,vincenzo,12,M
1920,wallace,76,M
1920,walter,394,M
1920,ward,6,M
1920,warren,20,M
1920,wasyl,5,M
1920,weldon,6,M
1920,wellington,9,M
1920,wesley,42,M
1920,wilbert,64,M
1920,wilbur,15,M
1920,wilford,17,M
1920,wilfred,217,M
1920,wilfrid,51,M
1920,willard,21,M
1920,willia,5,M
1920,william,2517,M
1920,willie,14,M
1920,willis,22,M
1920,wilmer,12,M
1920,wilson,13,M
1920,wlliam,8,M
1920,wray,9,M
1921,abraham,32,M
1921,adam,14,M
1921,adelard,8,M
1921,adolph,5,M
1921,adrian,10,M
1921,adrien,5,M
1921,aime,9,M
1921,alan,48,M
1921,albert,518,M
1921,alberto,6,M
1921,alcide,5,M
1921,aldo,8,M
1921,alec,5,M
1921,alex,17,M
1921,alexander,193,M
1921,alfred,266,M
1921,alfredo,5,M
1921,allan,174,M
1921,allen,94,M
1921,alphonse,19,M
1921,alton,7,M
1921,alvin,89,M
1921,ambrose,11,M
1921,amos,5,M
1921,andre,6,M
1921,andrew,126,M
1921,angelo,10,M
1921,angus,47,M
1921,anthony,48,M
1921,antoine,16,M
1921,antonio,23,M
1921,archibald,51,M
1921,archie,40,M
1921,armand,19,M
1921,armando,7,M
1921,arnold,82,M
1921,arnott,5,M
1921,arthur,516,M
1921,aubrey,20,M
1921,august,6,M
1921,austin,25,M
1921,barry,7,M
1921,basil,31,M
1921,benedict,6,M
1921,benjamin,28,M
1921,benny,6,M
1921,bernard,139,M
1921,bert,18,M
1921,bertram,28,M
1921,beverley,10,M
1921,beverly,13,M
1921,bill,7,M
1921,billie,8,M
1921,billy,9,M
1921,boyd,5,M
1921,brian,5,M
1921,bruce,141,M
1921,bruno,9,M
1921,bryce,5,M
1921,burton,20,M
1921,byron,7,M
1921,calvin,27,M
1921,cameron,24,M
1921,campbell,10,M
1921,carl,109,M
1921,carlton,5,M
1921,carman,15,M
1921,carmen,14,M
1921,carson,6,M
1921,cecil,158,M
1921,charles,828,M
1921,charlie,17,M
1921,chester,27,M
1921,christopher,15,M
1921,clair,5,M
1921,claire,7,M
1921,clarance,11,M
1921,clare,17,M
1921,clarence,223,M
1921,claud,7,M
1921,claude,41,M
1921,clayton,53,M
1921,clement,8,M
1921,clifford,239,M
1921,clifton,13,M
1921,clinton,14,M
1921,clyde,13,M
1921,colin,23,M
1921,conrad,5,M
1921,cornelius,10,M
1921,crawford,6,M
1921,curtis,7,M
1921,cyril,54,M
1921,dalton,21,M
1921,dan,6,M
1921,daniel,84,M
1921,darcy,5,M
1921,david,347,M
1921,dean,9,M
1921,delbert,20,M
1921,delmar,7,M
1921,delmer,12,M
1921,denis,8,M
1921,dennis,31,M
1921,desmond,12,M
1921,dino,5,M
1921,dominic,9,M
1921,don,6,M
1921,donald,824,M
1921,donat,11,M
1921,dorothy,7,M
1921,douglas,427,M
1921,douglass,6,M
1921,dudley,7,M
1921,duncan,32,M
1921,earl,236,M
1921,earle,18,M
1921,earnest,31,M
1921,eddie,9,M
1921,edgar,79,M
1921,edmond,21,M
1921,edmund,33,M
1921,edouard,5,M
1921,edward,532,M
1921,edwin,114,M
1921,elden,5,M
1921,eldon,20,M
1921,elgin,8,M
1921,ellard,8,M
1921,elliott,8,M
1921,ellis,5,M
1921,ellwood,17,M
1921,elmer,109,M
1921,elmore,6,M
1921,elton,5,M
1921,elvin,10,M
1921,elwin,9,M
1921,elwood,22,M
1921,emerson,24,M
1921,emery,8,M
1921,emil,5,M
1921,emile,14,M
1921,enrico,5,M
1921,eric,77,M
1921,ernest,297,M
1921,ernie,5,M
1921,ervin,5,M
1921,eugene,58,M
1921,evan,12,M
1921,everett,27,M
1921,ewen,5,M
1921,felix,17,M
1921,fergus,5,M
1921,fernand,13,M
1921,floyd,37,M
1921,forbes,6,M
1921,frances,17,M
1921,francis,355,M
1921,francois,7,M
1921,frank,285,M
1921,franklin,38,M
1921,fraser,5,M
1921,fred,61,M
1921,frederic,13,M
1921,frederick,431,M
1921,fredrick,67,M
1921,freeman,8,M
1921,gabriel,6,M
1921,garfield,8,M
1921,garland,6,M
1921,garnet,50,M
1921,geoffrey,12,M
1921,george,1248,M
1921,georges,8,M
1921,gerald,270,M
1921,gerard,36,M
1921,gilbert,57,M
1921,gino,8,M
1921,giovanni,10,M
1921,girard,6,M
1921,glen,54,M
1921,glenn,16,M
1921,glenwood,7,M
1921,godfrey,5,M
1921,gorden,15,M
1921,gordon,620,M
1921,graham,11,M
1921,grant,39,M
1921,gregory,6,M
1921,grenville,11,M
1921,guido,5,M
1921,guiseppe,8,M
1921,guy,11,M
1921,harley,9,M
1921,harold,683,M
1921,harrison,8,M
1921,harry,337,M
1921,harvey,121,M
1921,hector,28,M
1921,henri,21,M
1921,henry,239,M
1921,herbert,237,M
1921,herman,25,M
1921,hilliard,7,M
1921,hilton,7,M
1921,hiram,8,M
1921,homer,10,M
1921,horace,38,M
1921,howard,251,M
1921,hubert,40,M
1921,hugh,134,M
1921,hyman,9,M
1921,ian,25,M
1921,ira,9,M
1921,irvin,15,M
1921,irvine,6,M
1921,irving,18,M
1921,irwin,17,M
1921,isaac,19,M
1921,isadore,10,M
1921,israel,9,M
1921,ivan,83,M
1921,ivor,8,M
1921,j,936,M
1921,jack,332,M
1921,jackie,7,M
1921,jacob,27,M
1921,james,1375,M
1921,jean,104,M
1921,jerome,18,M
1921,jesse,7,M
1921,joe,23,M
1921,john,2705,M
1921,joseh,13,M
1921,joseph,1899,M
1921,jules,7,M
1921,julian,9,M
1921,julien,6,M
1921,julius,11,M
1921,karl,16,M
1921,keith,61,M
1921,keneth,7,M
1921,kenneth,548,M
1921,laurence,25,M
1921,lavern,5,M
1921,laverne,7,M
1921,lawrence,184,M
1921,lee,9,M
1921,leland,6,M
1921,lenard,14,M
1921,lennard,6,M
1921,leo,127,M
1921,leon,34,M
1921,leonard,213,M
1921,leopold,8,M
1921,leroy,14,M
1921,leslie,115,M
1921,lester,20,M
1921,levi,6,M
1921,lewis,61,M
1921,lindsay,8,M
1921,lionel,44,M
1921,lloyd,324,M
1921,lorenzo,6,M
1921,lorne,151,M
1921,louie,7,M
1921,louis,141,M
1921,loyd,34,M
1921,lucien,22,M
1921,luigi,15,M
1921,lyle,30,M
1921,m,7,M
1921,mac,5,M
1921,mack,5,M
1921,malcolm,44,M
1921,malcom,6,M
1921,manley,5,M
1921,manly,5,M
1921,manuel,5,M
1921,marcel,15,M
1921,marie,5,M
1921,mario,14,M
1921,marion,5,M
1921,mark,10,M
1921,marshall,12,M
1921,martin,50,M
1921,marvin,19,M
1921,marwood,5,M
1921,mary,8,M
1921,mathew,11,M
1921,matthew,14,M
1921,maurice,89,M
1921,max,44,M
1921,maxwell,16,M
1921,maynard,8,M
1921,melville,44,M
1921,melvin,61,M
1921,mervin,26,M
1921,mervyn,17,M
1921,michael,158,M
1921,michel,5,M
1921,michele,6,M
1921,mike,29,M
1921,milford,6,M
1921,milton,45,M
1921,mitchell,5,M
1921,morgan,7,M
1921,morley,38,M
1921,morris,54,M
1921,morton,6,M
1921,moses,12,M
1921,murray,126,M
1921,murry,12,M
1921,napoleon,7,M
1921,nathan,10,M
1921,nathaniel,5,M
1921,neil,36,M
1921,nelson,38,M
1921,neville,5,M
1921,newton,8,M
1921,nicholas,40,M
1921,nick,8,M
1921,noel,12,M
1921,norbert,5,M
1921,norma,5,M
1921,norman,455,M
1921,oliver,32,M
1921,omer,12,M
1921,orland,7,M
1921,orlando,5,M
1921,orval,27,M
1921,orvil,8,M
1921,orville,29,M
1921,osborne,7,M
1921,oscar,49,M
1921,oswald,5,M
1921,otto,8,M
1921,ovila,7,M
1921,owen,12,M
1921,patrick,106,M
1921,paul,134,M
1921,percival,17,M
1921,percy,75,M
1921,pete,7,M
1921,peter,175,M
1921,philip,91,M
1921,philippe,5,M
1921,phillip,17,M
1921,pierre,12,M
1921,pietro,9,M
1921,rae,5,M
1921,ralph,165,M
1921,randolph,5,M
1921,raoul,7,M
1921,ray,37,M
1921,raymond,248,M
1921,reginald,115,M
1921,rene,23,M
1921,reuben,7,M
1921,rex,8,M
1921,richard,233,M
1921,robert,1386,M
1921,robet,5,M
1921,rocco,9,M
1921,roderick,13,M
1921,rodney,7,M
1921,roger,38,M
1921,roland,46,M
1921,rolland,16,M
1921,romeo,17,M
1921,ronald,195,M
1921,roscoe,5,M
1921,ross,144,M
1921,rowland,6,M
1921,roy,335,M
1921,royal,11,M
1921,ruben,5,M
1921,russel,51,M
1921,russell,173,M
1921,salvatore,14,M
1921,sam,16,M
1921,samuel,136,M
1921,sanford,5,M
1921,scott,5,M
1921,sheldon,5,M
1921,sherman,5,M
1921,shirley,6,M
1921,sidney,68,M
1921,simeon,5,M
1921,simon,8,M
1921,solomon,11,M
1921,spencer,5,M
1921,stanley,248,M
1921,stanly,5,M
1921,stephen,58,M
1921,steve,24,M
1921,steven,6,M
1921,stewart,46,M
1921,stuart,32,M
1921,sydney,36,M
1921,sylvester,11,M
1921,tauno,6,M
1921,teddy,10,M
1921,terence,12,M
1921,terrance,7,M
1921,terrence,10,M
1921,theodore,31,M
1921,thomas,746,M
1921,timothy,7,M
1921,toivo,5,M
1921,tom,9,M
1921,tony,10,M
1921,trevor,7,M
1921,truman,6,M
1921,valentine,5,M
1921,vern,5,M
1921,verne,8,M
1921,vernon,83,M
1921,victor,131,M
1921,vincent,74,M
1921,vincenzo,7,M
1921,vittorio,6,M
1921,wallace,96,M
1921,walter,375,M
1921,ward,7,M
1921,warren,39,M
1921,wasyl,7,M
1921,wellington,12,M
1921,wesley,48,M
1921,wilbert,75,M
1921,wilbur,8,M
1921,wilford,10,M
1921,wilfred,188,M
1921,wilfrid,37,M
1921,willaim,5,M
1921,willard,29,M
1921,willia,5,M
1921,william,2646,M
1921,willie,21,M
1921,willis,24,M
1921,wilmer,12,M
1921,wilmot,10,M
1921,wilson,16,M
1921,wlliam,7,M
1921,woodrow,7,M
1921,wray,10,M
1922,abraham,18,M
1922,adam,17,M
1922,adelard,14,M
1922,alan,59,M
1922,albert,443,M
1922,alberto,7,M
1922,aldo,6,M
1922,alec,7,M
1922,alex,27,M
1922,alexander,179,M
1922,alfred,230,M
1922,alfredo,7,M
1922,alice,7,M
1922,allan,184,M
1922,allen,67,M
1922,alphonse,16,M
1922,alton,7,M
1922,alvin,69,M
1922,ambrose,12,M
1922,amos,9,M
1922,andre,9,M
1922,andrew,85,M
1922,angelo,12,M
1922,angus,29,M
1922,anthony,46,M
1922,antoine,7,M
1922,antonio,25,M
1922,antony,6,M
1922,archibald,33,M
1922,archie,35,M
1922,armand,22,M
1922,armando,6,M
1922,arnold,94,M
1922,arthur,565,M
1922,aubrey,19,M
1922,aurele,8,M
1922,austin,22,M
1922,barry,5,M
1922,basil,24,M
1922,benedict,5,M
1922,benjamin,30,M
1922,benny,5,M
1922,bernard,129,M
1922,bert,16,M
1922,bertram,15,M
1922,beverley,6,M
1922,beverly,7,M
1922,billie,6,M
1922,billy,8,M
1922,blake,5,M
1922,brian,5,M
1922,bruce,158,M
1922,bruno,14,M
1922,burton,13,M
1922,byron,10,M
1922,calvin,11,M
1922,cameron,22,M
1922,carl,109,M
1922,carlton,5,M
1922,carman,21,M
1922,carmen,14,M
1922,carroll,5,M
1922,carson,7,M
1922,cecil,114,M
1922,charles,713,M
1922,charley,5,M
1922,charlie,11,M
1922,chester,29,M
1922,christopher,15,M
1922,clarance,8,M
1922,clare,10,M
1922,clarence,224,M
1922,clarke,5,M
1922,claud,5,M
1922,claude,29,M
1922,clayton,47,M
1922,clement,12,M
1922,clifford,201,M
1922,clifton,11,M
1922,clinton,12,M
1922,clyde,9,M
1922,colin,32,M
1922,conrad,6,M
1922,cornelius,5,M
1922,craig,6,M
1922,cyril,63,M
1922,dalton,22,M
1922,dan,10,M
1922,daniel,91,M
1922,darcy,5,M
1922,david,322,M
1922,dean,7,M
1922,delbert,22,M
1922,delmer,12,M
1922,denis,12,M
1922,dennis,24,M
1922,desmond,8,M
1922,domenico,7,M
1922,dominic,10,M
1922,donald,852,M
1922,donat,8,M
1922,dorothy,6,M
1922,douglas,377,M
1922,duncan,31,M
1922,earl,220,M
1922,earle,23,M
1922,earnest,40,M
1922,eddie,7,M
1922,edgar,94,M
1922,edmond,26,M
1922,edmund,42,M
1922,edouard,5,M
1922,edward,532,M
1922,edwin,95,M
1922,eldon,24,M
1922,eldridge,5,M
1922,elgin,12,M
1922,eli,6,M
1922,elijah,5,M
1922,ellis,6,M
1922,ellwood,6,M
1922,elmer,93,M
1922,elmore,6,M
1922,elton,8,M
1922,elvin,13,M
1922,elwood,20,M
1922,emerson,8,M
1922,emery,7,M
1922,emil,7,M
1922,emile,10,M
1922,eric,71,M
1922,ernest,272,M
1922,eugene,70,M
1922,evan,8,M
1922,everett,42,M
1922,ewart,8,M
1922,felix,15,M
1922,fernand,11,M
1922,floyd,46,M
1922,forbes,6,M
1922,foster,6,M
1922,frances,17,M
1922,francesco,15,M
1922,francis,341,M
1922,francois,8,M
1922,frank,271,M
1922,franklin,48,M
1922,fraser,7,M
1922,fred,54,M
1922,frederic,8,M
1922,frederick,390,M
1922,fredric,6,M
1922,fredrick,94,M
1922,gabriel,9,M
1922,garfield,6,M
1922,garnet,53,M
1922,garnett,8,M
1922,gaston,8,M
1922,gavin,5,M
1922,geoffrey,7,M
1922,george,1233,M
1922,georges,7,M
1922,gerald,226,M
1922,gerard,29,M
1922,geroge,7,M
1922,gilbert,49,M
1922,gino,9,M
1922,giovanni,13,M
1922,glen,60,M
1922,glendon,5,M
1922,glenford,5,M
1922,glenn,36,M
1922,godfrey,6,M
1922,gordan,6,M
1922,gorden,17,M
1922,gordon,647,M
1922,graham,11,M
1922,grant,36,M
1922,gregory,12,M
1922,grenville,8,M
1922,guiseppe,8,M
1922,guy,12,M
1922,harley,8,M
1922,harold,652,M
1922,harris,8,M
1922,harry,357,M
1922,harvey,116,M
1922,harvie,7,M
1922,hector,27,M
1922,henri,18,M
1922,henry,252,M
1922,herbert,203,M
1922,herman,19,M
1922,hilliard,6,M
1922,homer,5,M
1922,horace,22,M
1922,howard,226,M
1922,hubert,50,M
1922,hugh,134,M
1922,hughie,5,M
1922,hugo,7,M
1922,hyman,5,M
1922,hymie,6,M
1922,ian,22,M
1922,ira,8,M
1922,irvin,13,M
1922,irvine,6,M
1922,irving,16,M
1922,irwin,22,M
1922,isaac,14,M
1922,israel,17,M
1922,ivan,60,M
1922,ivor,5,M
1922,j,1113,M
1922,jack,330,M
1922,jackie,10,M
1922,jacob,18,M
1922,james,1322,M
1922,jean,79,M
1922,jerome,29,M
1922,jerry,6,M
1922,jesse,7,M
1922,jim,8,M
1922,joe,22,M
1922,john,2625,M
1922,jonathan,5,M
1922,jos,7,M
1922,joseh,8,M
1922,joseph,1520,M
1922,joshua,5,M
1922,julian,5,M
1922,julius,11,M
1922,karl,15,M
1922,keith,68,M
1922,keneth,5,M
1922,kenneth,585,M
1922,kevin,7,M
1922,laurence,30,M
1922,laurent,7,M
1922,laverne,11,M
1922,lawrence,166,M
1922,lee,6,M
1922,lenard,20,M
1922,lenord,6,M
1922,leo,136,M
1922,leon,29,M
1922,leonard,227,M
1922,leopold,11,M
1922,leroy,12,M
1922,lesley,6,M
1922,leslie,149,M
1922,lester,10,M
1922,lewis,53,M
1922,lionel,30,M
1922,lloyd,301,M
1922,lorenzo,6,M
1922,lorne,127,M
1922,louie,5,M
1922,louis,134,M
1922,loyd,29,M
1922,loyde,5,M
1922,lucien,23,M
1922,luigi,10,M
1922,luke,5,M
1922,lyle,33,M
1922,m,6,M
1922,mac,6,M
1922,mackenzie,5,M
1922,malcolm,40,M
1922,manuel,7,M
1922,marcel,15,M
1922,mario,6,M
1922,mark,8,M
1922,marshall,15,M
1922,martin,26,M
1922,marvin,11,M
1922,mary,6,M
1922,mathew,7,M
1922,matthew,18,M
1922,maurice,89,M
1922,max,34,M
1922,maxwell,26,M
1922,melville,40,M
1922,melvin,67,M
1922,merle,8,M
1922,mervin,33,M
1922,mervyn,9,M
1922,michael,134,M
1922,micheal,6,M
1922,michele,6,M
1922,mike,25,M
1922,milton,43,M
1922,morgan,6,M
1922,morley,21,M
1922,morris,58,M
1922,morrison,5,M
1922,morton,6,M
1922,moses,8,M
1922,murray,130,M
1922,murry,7,M
1922,myron,5,M
1922,napoleon,12,M
1922,nathan,7,M
1922,neil,41,M
1922,nelson,41,M
1922,nicholas,30,M
1922,nick,12,M
1922,noel,10,M
1922,norman,415,M
1922,norris,5,M
1922,norval,8,M
1922,oliver,29,M
1922,omar,6,M
1922,omer,15,M
1922,orlando,9,M
1922,orton,5,M
1922,orval,34,M
1922,orville,47,M
1922,oscar,32,M
1922,oswald,10,M
1922,otto,9,M
1922,owen,14,M
1922,patrick,115,M
1922,paul,132,M
1922,percival,10,M
1922,percy,71,M
1922,perry,5,M
1922,pete,7,M
1922,peter,179,M
1922,philip,69,M
1922,phillip,21,M
1922,pierre,12,M
1922,rae,6,M
1922,ralph,177,M
1922,randolph,6,M
1922,raphael,6,M
1922,ray,49,M
1922,raymond,259,M
1922,reginald,122,M
1922,remi,5,M
1922,rene,25,M
1922,reuben,6,M
1922,rex,5,M
1922,richard,232,M
1922,robert,1369,M
1922,roderick,15,M
1922,rodney,10,M
1922,roger,31,M
1922,roland,31,M
1922,rolland,10,M
1922,romeo,13,M
1922,ronald,191,M
1922,ross,140,M
1922,rowland,5,M
1922,roy,306,M
1922,royal,16,M
1922,royce,6,M
1922,royden,6,M
1922,rudolph,12,M
1922,rupert,9,M
1922,russel,33,M
1922,russell,146,M
1922,salvatore,11,M
1922,sam,14,M
1922,samuel,109,M
1922,saul,7,M
1922,sherman,9,M
1922,shirley,6,M
1922,sidney,62,M
1922,silvio,7,M
1922,simon,11,M
1922,solomon,9,M
1922,stanley,247,M
1922,stephen,46,M
1922,sterling,6,M
1922,steve,12,M
1922,steven,6,M
1922,stewart,50,M
1922,stuart,51,M
1922,sydney,32,M
1922,sylvester,12,M
1922,terence,5,M
1922,terrence,7,M
1922,theodore,27,M
1922,thomas,607,M
1922,timothy,8,M
1922,tom,9,M
1922,tony,10,M
1922,trevor,5,M
1922,ugo,5,M
1922,vernon,100,M
1922,victor,128,M
1922,vincent,67,M
1922,vincenzo,8,M
1922,vivian,6,M
1922,waino,5,M
1922,wallace,88,M
1922,walter,337,M
1922,ward,9,M
1922,warren,36,M
1922,wasyl,5,M
1922,weldon,5,M
1922,wellington,10,M
1922,wesley,61,M
1922,wilbert,63,M
1922,wilbur,12,M
1922,wilford,13,M
1922,wilfred,195,M
1922,wilfrid,29,M
1922,willard,32,M
1922,william,2569,M
1922,willie,8,M
1922,willis,21,M
1922,wilmer,10,M
1922,wilson,18,M
1922,winston,5,M
1922,wlliam,13,M
1922,wray,6,M
1923,aaron,8,M
1923,abraham,22,M
1923,adam,15,M
1923,adelard,7,M
1923,adolph,6,M
1923,adrian,9,M
1923,alan,65,M
1923,albert,452,M
1923,aldo,12,M
1923,alex,37,M
1923,alexander,176,M
1923,alfred,221,M
1923,alfredo,9,M
1923,allan,160,M
1923,allen,83,M
1923,allister,5,M
1923,alphonse,12,M
1923,alton,6,M
1923,alvin,66,M
1923,ambrose,27,M
1923,amos,5,M
1923,andre,5,M
1923,andrew,98,M
1923,angelo,14,M
1923,angus,34,M
1923,anthony,44,M
1923,antoine,7,M
1923,antonio,30,M
1923,archibald,43,M
1923,archie,27,M
1923,armand,20,M
1923,arnold,74,M
1923,arthur,446,M
1923,aubrey,13,M
1923,august,5,M
1923,augustin,5,M
1923,aurele,7,M
1923,austin,33,M
1923,barry,6,M
1923,basil,25,M
1923,benedict,6,M
1923,benjamin,41,M
1923,bernard,120,M
1923,bert,14,M
1923,berton,5,M
1923,bertram,12,M
1923,beverley,13,M
1923,beverly,9,M
1923,bill,9,M
1923,billie,6,M
1923,billy,12,M
1923,blake,5,M
1923,boris,6,M
1923,brian,7,M
1923,brock,6,M
1923,bruno,10,M
1923,bryce,5,M
1923,burton,15,M
1923,byron,12,M
1923,calvin,19,M
1923,cameron,7,M
1923,camille,5,M
1923,campbell,7,M
1923,carl,118,M
1923,carlo,5,M
1923,carman,24,M
1923,carmelo,6,M
1923,carson,7,M
1923,cecil,138,M
1923,charles,724,M
1923,charlie,14,M
1923,chester,21,M
1923,christopher,12,M
1923,clarance,8,M
1923,clare,9,M
1923,clarence,207,M
1923,claud,7,M
1923,claude,34,M
1923,clayton,40,M
1923,clement,9,M
1923,cleveland,5,M
1923,clifford,176,M
1923,clifton,10,M
1923,clinton,14,M
1923,clyde,6,M
1923,colin,17,M
1923,conrad,11,M
1923,cornelius,9,M
1923,craig,5,M
1923,cyril,26,M
1923,dalton,17,M
1923,daniel,98,M
1923,darcy,8,M
1923,david,319,M
1923,delbert,19,M
1923,denis,12,M
1923,dennis,20,M
1923,desmond,18,M
1923,domenic,5,M
1923,domenico,7,M
1923,dominic,11,M
1923,donald,907,M
1923,donat,5,M
1923,douglas,390,M
1923,douglass,6,M
1923,duncan,33,M
1923,earl,204,M
1923,earle,21,M
1923,earnest,23,M
1923,eddie,8,M
1923,edgar,68,M
1923,edmond,21,M
